地域,都道府県,区分,学校名,住所
四国,愛媛,中学,伊予市立双海中学校,愛媛県伊予市双海町上灘甲5286-1
四国,愛媛,中学,四国中央市立川之江北中学校,愛媛県四国中央市川之江町2390
四国,愛媛,中学,四国中央市立川之江南中学校,愛媛県四国中央市上分町395
四国,愛媛,中学,四国中央市立三島西中学校,愛媛県四国中央市中之庄町乙38-1
四国,愛媛,中学,四国中央市立三島南中学校,愛媛県四国中央市寒川町4335番地
四国,愛媛,中学,四国中央市立三島東中学校,愛媛県四国中央市中曽根町199
四国,愛媛,中学,四国中央市立土居中学校,愛媛県四国中央市土居町土居375番地
四国,愛媛,中学,四国中央市立新宮中学校,愛媛県四国中央市新宮町新宮448番地
四国,愛媛,中学,西予市立明浜中学校,愛媛県西予市明浜町俵津8番耕地316番地1
四国,愛媛,中学,西予市立宇和中学校,愛媛県西予市宇和町下松葉629番地1
四国,愛媛,中学,西予市立野村中学校,愛媛県西予市野村町阿下7号147番地
四国,愛媛,中学,西予市立城川中学校,愛媛県西予市城川町下相1237番地
四国,愛媛,中学,西予市立三瓶中学校,愛媛県西予市三瓶町津布理48番地
四国,愛媛,中学,東温市立重信中学校,愛媛県東温市志津川991
四国,愛媛,中学,東温市立川内中学校,愛媛県東温市南方467-1
四国,愛媛,中学,上島町立魚島中学校,愛媛県越智郡上島町魚島一番耕地828
四国,愛媛,中学,上島町立弓削中学校,愛媛県越智郡上島町弓削明神1-1
四国,愛媛,中学,上島町立岩城中学校,愛媛県越智郡上島町岩城1218
四国,愛媛,中学,久万高原町立久万中学校,愛媛県上浮穴郡久万高原町久万600番地
四国,愛媛,中学,久万高原町立美川中学校,愛媛県上浮穴郡久万高原町上黒岩2890
四国,愛媛,中学,松前町立北伊予中学校,愛媛県伊予郡松前町大字神崎415-1
四国,愛媛,中学,松前町立岡田中学校,愛媛県伊予郡松前町大字昌農内443の1
四国,愛媛,中学,松前町立松前中学校,愛媛県伊予郡松前町大字浜963番地
四国,愛媛,中学,砥部町立砥部中学校,愛媛県伊予郡砥部町千足68
四国,愛媛,中学,内子町立内子中学校,愛媛県喜多郡内子町内子2789番地
四国,愛媛,中学,内子町立大瀬中学校,愛媛県喜多郡内子町大瀬中央5880番地
四国,愛媛,中学,内子町立五十崎中学校,愛媛県喜多郡内子町平岡甲1569
四国,愛媛,中学,内子町立小田中学校,愛媛県喜多郡内子町寺村557
四国,愛媛,中学,伊方町立伊方中学校,愛媛県西宇和郡伊方町湊浦803番地1
四国,愛媛,中学,伊方町立瀬戸中学校,愛媛県西宇和郡伊方町三机乙3305番地1
四国,愛媛,中学,伊方町立三崎中学校,愛媛県西宇和郡伊方町三崎908
四国,愛媛,中学,松野町立松野中学校,愛媛県北宇和郡松野町大字延野々1870番地1
四国,愛媛,中学,鬼北町立広見中学校,愛媛県北宇和郡鬼北町大字永野市1200
四国,愛媛,中学,鬼北町立日吉中学校,愛媛県北宇和郡鬼北町下鍵山816
四国,愛媛,中学,愛南町立御荘中学校,愛媛県南宇和郡愛南町御荘平城3787
四国,愛媛,中学,愛南町立城辺中学校,愛媛県南宇和郡愛南町城辺甲2707
四国,愛媛,中学,愛南町立一本松中学校,愛媛県南宇和郡愛南町一本松5121番地1
四国,愛媛,中学,篠山小中学校組合立篠山中学校,愛媛県南宇和郡愛南町正木1276番地
四国,愛媛,中学,松山東雲中学校,愛媛県松山市大街道3-2-24
四国,愛媛,中学,愛光中学校,愛媛県松山市衣山5-1610-1
四国,愛媛,中学,今治明徳中学校,愛媛県今治市阿方甲287
四国,愛媛,高校,愛媛大学附属高等学校,愛媛県松山市樽味3-2-40
四国,愛媛,高校,愛媛県立北条高等学校,愛媛県松山市北条辻600番地1
四国,愛媛,高校,愛媛県立松山東高等学校,愛媛県松山市持田町2-2-12
四国,愛媛,高校,愛媛県立松山南高等学校,愛媛県松山市末広町11-1
四国,愛媛,高校,愛媛県立松山北高等学校,愛媛県松山市文京町4-1
四国,愛媛,高校,愛媛県立松山北高等学校中島分校,愛媛県松山市中島大浦3100-1
四国,愛媛,高校,愛媛県立松山中央高等学校,愛媛県松山市井門町1220
四国,愛媛,高校,愛媛県立松山工業高等学校,愛媛県松山市真砂町1
四国,愛媛,高校,愛媛県立松山商業高等学校,愛媛県松山市旭町71
四国,愛媛,高校,愛媛県立北条清新高等学校,愛媛県松山市北条辻600-1
四国,愛媛,高校,愛媛県立今治西高等学校,愛媛県今治市中日吉町3丁目5番47号
四国,愛媛,高校,愛媛県立今治西高等学校伯方分校,愛媛県今治市伯方町有津甲2358
四国,愛媛,高校,愛媛県立今治南高等学校,愛媛県今治市常盤町7-2-17
四国,愛媛,高校,愛媛県立今治北高等学校,愛媛県今治市宮下町2-2-14
四国,愛媛,高校,愛媛県立今治北高等学校大三島分校,愛媛県今治市大三島町宮浦5297-2
四国,愛媛,高校,愛媛県立今治工業高等学校,愛媛県今治市河南町1-1-36
四国,愛媛,高校,愛媛県立しまなみ高等学校,愛媛県今治市伯方町有津甲2358
四国,愛媛,高校,愛媛県立宇和島東高等学校,愛媛県宇和島市文京町1-1
四国,愛媛,高校,愛媛県立宇和島水産高等学校,愛媛県宇和島市明倫町1丁目2番20号
四国,愛媛,高校,愛媛県立吉田高等学校,愛媛県宇和島市吉田町北小路甲10
四国,愛媛,高校,愛媛県立北宇和高等学校三間分校,愛媛県宇和島市三間町戸雁764-3
四国,愛媛,高校,愛媛県立宇和島東高等学校津島分校,愛媛県宇和島市津島町高田甲2469-1
四国,愛媛,高校,愛媛県立八幡浜高等学校,愛媛県八幡浜市松柏丙654
四国,愛媛,高校,愛媛県立八幡浜工業高等学校,愛媛県八幡浜市古町2-3-1
四国,愛媛,高校,愛媛県立川之石高等学校,愛媛県八幡浜市保内町川之石1-112
四国,愛媛,高校,愛媛県立八幡浜高等学校（新）,愛媛県八幡浜市松柏丙654
四国,愛媛,高校,愛媛県立新居浜東高等学校,愛媛県新居浜市東雲町2-9-1
四国,愛媛,高校,愛媛県立新居浜西高等学校,愛媛県新居浜市宮西町4-46
四国,愛媛,高校,愛媛県立新居浜南高等学校,愛媛県新居浜市篠場町1-32
四国,愛媛,高校,愛媛県立新居浜工業高等学校,愛媛県新居浜市北新町8-1
四国,愛媛,高校,愛媛県立新居浜商業高等学校,愛媛県新居浜市瀬戸町2-16
四国,愛媛,高校,愛媛県立西条高等学校,愛媛県西条市明屋敷234
四国,愛媛,高校,愛媛県立西条農業高等学校,愛媛県西条市福武甲2093
四国,愛媛,高校,愛媛県立小松高等学校,愛媛県西条市小松町新屋敷乙42-1
四国,愛媛,高校,愛媛県立東予高等学校,愛媛県西条市周布650
四国,愛媛,高校,愛媛県立丹原高等学校,愛媛県西条市丹原町願連寺163
四国,愛媛,高校,愛媛県立小松高等学校（新）,愛媛県西条市小松町新屋敷乙42-1
四国,愛媛,高校,愛媛県立東予総合高等学校,愛媛県西条市周布650
四国,愛媛,高校,愛媛県立大洲高等学校,愛媛県大洲市大洲737
四国,愛媛,高校,愛媛県立大洲高等学校肱川分校,愛媛県大洲市肱川町宇和川3395
四国,愛媛,高校,愛媛県立大洲農業高等学校,愛媛県大洲市東大洲15ー1
四国,愛媛,高校,愛媛県立長浜高等学校,愛媛県大洲市長浜甲480-1
四国,愛媛,高校,愛媛県立伊予農業高等学校,愛媛県伊予市下吾川1433
四国,愛媛,高校,愛媛県立川之江高等学校,愛媛県四国中央市川之江町2257番地
四国,愛媛,高校,愛媛県立三島高等学校,愛媛県四国中央市三島中央5-11-30
四国,愛媛,高校,愛媛県立土居高等学校,愛媛県四国中央市土居町中村892
四国,愛媛,高校,愛媛県立宇和高等学校,愛媛県西予市宇和町卯之町4-190-1
四国,愛媛,高校,愛媛県立野村高等学校,愛媛県西予市野村町阿下6-2
四国,愛媛,高校,愛媛県立東温高等学校,愛媛県東温市志津川960
四国,愛媛,高校,愛媛県立弓削高等学校,愛媛県越智郡上島町弓削明神305
四国,愛媛,高校,愛媛県立上浮穴高等学校,愛媛県上浮穴郡久万高原町上野尻甲486番地
四国,愛媛,高校,愛媛県立伊予高等学校,愛媛県伊予郡松前町北黒田119-2
四国,愛媛,高校,愛媛県立松山南高等学校砥部分校,愛媛県伊予郡砥部町岩谷口7
四国,愛媛,高校,愛媛県立内子高等学校,愛媛県喜多郡内子町内子3397
四国,愛媛,高校,愛媛県立内子高等学校小田分校,愛媛県喜多郡内子町寺村978番地
四国,愛媛,高校,愛媛県立三崎高等学校,愛媛県西宇和郡伊方町三崎511
四国,愛媛,高校,愛媛県立北宇和高等学校,愛媛県北宇和郡鬼北町大字近永942番地
四国,愛媛,高校,愛媛県立南宇和高等学校,愛媛県南宇和郡愛南町御荘平城3269
四国,愛媛,高校,済美高等学校,愛媛県松山市湊町7-9-1
四国,愛媛,高校,聖カタリナ学園高等学校,愛媛県松山市藤原町468番地
四国,愛媛,高校,松山東雲高等学校,愛媛県松山市大街道3-2-24
四国,愛媛,高校,松山学院高等学校,愛媛県松山市北久米町815
四国,愛媛,高校,新田高等学校,愛媛県松山市山西町663
四国,愛媛,高校,愛光高等学校,愛媛県松山市衣山5-1610-1
四国,愛媛,高校,松山聖陵高等学校,愛媛県松山市久万ノ台1112
四国,愛媛,高校,未来高等学校,愛媛県松山市一番町1丁目1-3
四国,愛媛,高校,ＦＣ今治高等学校明徳校,愛媛県今治市北日吉町1-4-47
四国,愛媛,高校,ＦＣ今治高等学校里山校,愛媛県今治市阿方甲287
四国,愛媛,高校,今治精華高等学校,愛媛県今治市中日吉町2-1-34
四国,愛媛,高校,日本ウェルネス高等学校,愛媛県今治市大三島町口総4010番地
四国,愛媛,高校,未来高等学校新居浜校,愛媛県新居浜市坂井町1-9-23
四国,愛媛,高校,帝京第五高等学校,愛媛県大洲市新谷甲233
四国,愛媛,中等教育学校,愛媛県立松山西中等教育学校,愛媛県松山市久万ノ台1485番地4
四国,愛媛,中等教育学校,愛媛県立今治東中等教育学校,愛媛県今治市桜井2丁目9番1号
四国,愛媛,中等教育学校,愛媛県立宇和島南中等教育学校,愛媛県宇和島市文京町5-1
四国,愛媛,中等教育学校,済美平成中等教育学校,愛媛県松山市空港通5-6―3
四国,愛媛,中等教育学校,新田青雲中等教育学校,愛媛県松山市山西町600番地1
四国,高知,中学,高知大学教育学部附属中学校,高知県高知市小津町10-91
四国,高知,中学,高知市立城北中学校,高知県高知市八反町1丁目8-14
四国,高知,中学,高知市立城西中学校,高知県高知市大膳町3-4
四国,高知,中学,高知市立愛宕中学校,高知県高知市相模町1-54
四国,高知,中学,高知市立城東中学校,高知県高知市江陽町1-20
四国,高知,中学,高知市立潮江中学校,高知県高知市塩屋崎町1-2-20
四国,高知,中学,高知市立一宮中学校,高知県高知市一宮南町一丁目3番1号
四国,高知,中学,高知市立青柳中学校,高知県高知市五台山3923
四国,高知,中学,高知市立朝倉中学校,高知県高知市朝倉丁604-1
四国,高知,中学,高知市立三里中学校,高知県高知市仁井田3363
四国,高知,中学,高知市立南海中学校,高知県高知市長浜5235
四国,高知,中学,高知市立西部中学校,高知県高知市鴨部1-9-1
四国,高知,中学,高知市立大津中学校,高知県高知市大津乙740-1
四国,高知,中学,高知市立介良中学校,高知県高知市介良乙2620
四国,高知,中学,高知市立旭中学校,高知県高知市口細山164-1
四国,高知,中学,高知市立横浜中学校,高知県高知市横浜新町1-401
四国,高知,中学,室戸市立佐喜浜中学校,高知県室戸市佐喜浜町3848
四国,高知,中学,室戸市立室戸中学校,高知県室戸市浮津三番町92-1
四国,高知,中学,室戸市立吉良川中学校,高知県室戸市吉良川町乙2000
四国,高知,中学,室戸市立羽根中学校,高知県室戸市羽根町乙774
四国,高知,中学,安芸市立東川中学校,高知県安芸市入河内710
四国,高知,中学,安芸市立古井中学校,高知県安芸市古井225
四国,高知,中学,安芸市立上尾川中学校,高知県安芸市尾川乙378
四国,高知,中学,南国市立香長中学校,高知県南国市大埇乙2038
四国,高知,中学,南国市立鳶ヶ池中学校,高知県南国市東崎530
四国,高知,中学,南国市立北陵中学校,高知県南国市岡豊町笠の川848‐1
四国,高知,中学,南国市立香南中学校,高知県南国市立田324
四国,高知,中学,南国市立北陵中学校希望が丘分校,高知県南国市岡豊町小蓮720
四国,高知,中学,土佐市立土佐南中学校,高知県土佐市宇佐町宇佐2701
四国,高知,中学,土佐市立高岡中学校,高知県土佐市高岡町甲1905
四国,高知,中学,土佐市立戸波中学校,高知県土佐市家俊1074
四国,高知,中学,須崎市立朝ヶ丘中学校,高知県須崎市吾井郷乙1818番地
四国,高知,中学,須崎市立須崎中学校,高知県須崎市下分甲316
四国,高知,中学,四万十市立下田中学校,高知県四万十市下田3216-1
四国,高知,中学,四万十市立中村中学校,高知県四万十市中村東町2-1-30
四国,高知,中学,四万十市立蕨岡中学校,高知県四万十市蕨岡甲6959
四国,高知,中学,四万十市立大用中学校,高知県四万十市大用393
四国,高知,中学,四万十市立竹屋敷中学校,高知県四万十市竹屋敷929-ロ
四国,高知,中学,四万十市立片魚中学校,高知県四万十市片魚139-7
四国,高知,中学,四万十市立大川筋中学校,高知県四万十市川登1106-10
四国,高知,中学,四万十市立東中筋中学校,高知県四万十市国見222
四国,高知,中学,四万十市立中筋中学校,高知県四万十市有岡1008
四国,高知,中学,四万十市立中村西中学校,高知県四万十市具同7058-1
四国,高知,中学,宿毛市立小筑紫中学校,高知県宿毛市小筑紫町小筑紫502番地8
四国,高知,中学,宿毛市立片島中学校,高知県宿毛市片島15番56号
四国,高知,中学,宿毛市立宿毛中学校,高知県宿毛市桜町18番6号
四国,高知,中学,宿毛市立東中学校,高知県宿毛市平田町戸内2070
四国,高知,中学,宿毛市立沖の島中学校,高知県宿毛市沖の島町母島445
四国,高知,中学,土佐清水市立下ノ加江中学校,高知県土佐清水市下ノ加江2808-77
四国,高知,中学,土佐清水市立布中学校,高知県土佐清水市布1670
四国,高知,中学,土佐清水市立清水中学校,高知県土佐清水市清水ヶ丘26番1号
四国,高知,中学,土佐清水市立下川口中学校,高知県土佐清水市下川口1
四国,高知,中学,土佐清水市立貝ノ川中学校,高知県土佐清水市貝ノ川800番地
四国,高知,中学,東洋町立甲浦中学校,高知県安芸郡東洋町大字白浜3-2
四国,高知,中学,東洋町立野根中学校,高知県安芸郡東洋町野根丙994-1
四国,高知,中学,奈半利町立奈半利中学校,高知県安芸郡奈半利町乙1315-3
四国,高知,中学,田野町立田野中学校,高知県安芸郡田野町3778番地1
四国,高知,中学,安田町立安田中学校,高知県安芸郡安田町安田2003
四国,高知,中学,北川村立北川中学校,高知県安芸郡北川村野友甲1548
四国,高知,中学,馬路村立馬路中学校,高知県安芸郡馬路村馬路570
四国,高知,中学,馬路村立魚梁瀬中学校,高知県安芸郡馬路村魚梁瀬10-149
四国,高知,中学,芸西村立芸西中学校,高知県安芸郡芸西村和食甲2265
四国,高知,中学,香南市立香我美中学校,高知県香南市香我美町山北41-1
四国,高知,中学,香美市立鏡野中学校,高知県香美市土佐山田町楠目1973
四国,高知,中学,香美市立繁藤中学校,高知県香美市土佐山田町繁藤2091
四国,高知,中学,香南市立野市中学校,高知県香南市野市町東野72
四国,高知,中学,香南市立夜須中学校,高知県香南市夜須町西山5-1
四国,高知,中学,香美市立香北中学校,高知県香美市香北町美良布892
四国,高知,中学,香美市立大栃中学校,高知県香美市大栃1800ーイ
四国,高知,中学,本山町立嶺北中学校,高知県長岡郡本山町本山727
四国,高知,中学,高知市立鏡中学校,高知県高知市鏡今井191
四国,高知,中学,土佐町立土佐町中学校,高知県土佐郡土佐町宮古野1
四国,高知,中学,いの町立本川中学校,高知県吾川郡いの町長沢22-1
四国,高知,中学,いの町立伊野中学校,高知県吾川郡いの町1152番地
四国,高知,中学,いの町立神谷中学校,高知県吾川郡いの町神谷694
四国,高知,中学,いの町立中追中学校,高知県吾川郡いの町中追2929ー3
四国,高知,中学,いの町立伊野南中学校,高知県吾川郡いの町八田2300
四国,高知,中学,仁淀川町立池川中学校,高知県吾川郡仁淀川町竹ノ谷940
四国,高知,中学,高知市立春野中学校,高知県高知市春野町西分328
四国,高知,中学,いの町立吾北中学校,高知県吾川郡いの町上八川甲3047
四国,高知,中学,中土佐町立久礼中学校,高知県高岡郡中土佐町久礼7753番地
四国,高知,中学,佐川町立佐川中学校,高知県高岡郡佐川町甲1936-1
四国,高知,中学,佐川町立尾川中学校,高知県高岡郡佐川町本郷耕1883
四国,高知,中学,佐川町立黒岩中学校,高知県高岡郡佐川町黒原2799
四国,高知,中学,越知町立越知中学校,高知県高岡郡越知町越知甲1915
四国,高知,中学,四万十町立窪川中学校,高知県高岡郡四万十町香月が丘8-18
四国,高知,中学,四万十町立興津中学校,高知県高岡郡四万十町興津1604
四国,高知,中学,梼原町立梼原中学校,高知県高岡郡梼原町川西路2370
四国,高知,中学,中土佐町立大野見中学校,高知県高岡郡中土佐町立大野見吉野219番地
四国,高知,中学,津野町立東津野中学校,高知県高岡郡津野町力石2813
四国,高知,中学,津野町立葉山中学校,高知県高岡郡津野町白石丙155
四国,高知,中学,仁淀川町立仁淀中学校,高知県吾川郡仁淀川町川渡214
四国,高知,中学,日高村立日高中学校,高知県高岡郡日高村本郷3611
四国,高知,中学,黒潮町立佐賀中学校,高知県幡多郡黒潮町佐賀600
四国,高知,中学,四万十町立大正中学校,高知県高岡郡四万十町大正291
四国,高知,中学,四万十町立北ノ川中学校,高知県高岡郡四万十町大正北ノ川358-20
四国,高知,中学,黒潮町立大方中学校,高知県幡多郡黒潮町入野5220
四国,高知,中学,大月町立大月中学校,高知県幡多郡大月町弘見2400
四国,高知,中学,四万十町立十和中学校,高知県高岡郡四万十町十和川口484
四国,高知,中学,四万十町立昭和中学校,高知県高岡郡四万十町昭和516
四国,高知,中学,四万十市立西土佐中学校,高知県四万十市西土佐用井1111-1
四国,高知,中学,三原村立三原中学校,高知県幡多郡三原村宮ノ川1035
四国,高知,中学,香南市立赤岡中学校,高知県香南市赤岡町1611
四国,高知,中学,日高村佐川町学校組合立加茂中学校,高知県高岡郡日高村岩目地164
四国,高知,中学,高知県立安芸中学校,高知県安芸市清和町1-54
四国,高知,中学,高知県立中村中学校,高知県四万十市中村丸の内24
四国,高知,中学,高知県立高知国際中学校,高知県高知市鴨部2丁目5番70号
四国,高知,中学,安芸市立安芸中学校,高知県安芸市僧津126番地1
四国,高知,中学,土佐中学校,高知県高知市塩屋崎町1-1-10
四国,高知,中学,土佐女子中学校,高知県高知市追手筋2-3-1
四国,高知,中学,高知中学校,高知県高知市北端町100
四国,高知,中学,清和女子中学校,高知県南国市明見98
四国,高知,中学,高知学芸中学校,高知県高知市槙山町11-12
四国,高知,中学,高知中央中学校,高知県高知市大津乙324-1
四国,高知,中学,明徳義塾中学校,高知県須崎市浦ノ内下中山160番地
四国,高知,中学,土佐塾中学校,高知県高知市北中山85
四国,高知,高校,高知県立室戸高等学校,高知県室戸市室津221
四国,高知,高校,高知県立中芸高等学校,高知県安芸郡田野町1203-4
四国,高知,高校,高知県立安芸高等学校,高知県安芸市桜ヶ丘784
四国,高知,高校,高知県立城山高等学校,高知県香南市赤岡町1612
四国,高知,高校,高知県立山田高等学校,高知県香美市土佐山田町旭町3-1-3
四国,高知,高校,高知県立嶺北高等学校,高知県長岡郡本山町本山727
四国,高知,高校,高知県立高知追手前高等学校,高知県高知市追手筋2-2-10
四国,高知,高校,高知県立高知追手前高等学校吾北分校,高知県吾川郡いの町上八川甲2075-1
四国,高知,高校,高知県立高知丸の内高等学校,高知県高知市丸の内2-2-40
四国,高知,高校,高知県立高知小津高等学校,高知県高知市城北町1-14
四国,高知,高校,高知県立高岡高等学校,高知県土佐市高岡町甲2200
四国,高知,高校,高知県立佐川高等学校,高知県高岡郡佐川町乙1789-5
四国,高知,高校,高知県立檮原高等学校,高知県高岡郡檮原町梼原1262
四国,高知,高校,高知県立窪川高等学校,高知県高岡郡四万十町北琴平町6-1
四国,高知,高校,高知県立四万十高等学校,高知県高岡郡四万十町大正590-1
四国,高知,高校,高知県立中村高等学校,高知県四万十市中村丸の内24
四国,高知,高校,高知県立中村高等学校西土佐分校,高知県四万十市西土佐津野川223
四国,高知,高校,高知県立清水高等学校,高知県土佐清水市清水ヶ丘26-22
四国,高知,高校,高知県立宿毛高等学校,高知県宿毛市与市明5-82
四国,高知,高校,高知県立高知農業高等学校,高知県南国市東崎957-1
四国,高知,高校,高知県立春野高等学校,高知県高知市春野町弘岡下3860
四国,高知,高校,高知県立幡多農業高等学校,高知県四万十市古津賀3711
四国,高知,高校,高知県立宿毛工業高等学校,高知県宿毛市平田町戸内2272-2
四国,高知,高校,高知県立高知東工業高等学校,高知県南国市篠原1590番地
四国,高知,高校,高知県立高知工業高等学校,高知県高知市桟橋通2-11-6
四国,高知,高校,高知県立伊野商業高等学校,高知県吾川郡いの町332-1
四国,高知,高校,高知県立高知北高等学校,高知県高知市東石立町160
四国,高知,高校,高知県立高知東高等学校,高知県高知市一宮徳谷23-1
四国,高知,高校,高知県立岡豊高等学校,高知県南国市岡豊町中島511-1
四国,高知,高校,高知県立高知海洋高等学校,高知県土佐市宇佐町福島1
四国,高知,高校,高知県立大方高等学校,高知県幡多郡黒潮町入野5507
四国,高知,高校,高知県立高知国際高等学校,高知県高知市鴨部2丁目5番70号
四国,高知,高校,高知県立須崎総合高等学校,高知県須崎市多ノ郷甲4167-3
四国,高知,高校,高知商業高等学校,高知県高知市大谷6
四国,高知,高校,土佐高等学校,高知県高知市塩屋崎町1-1-10
四国,高知,高校,土佐女子高等学校,高知県高知市追手筋2-3-1
四国,高知,高校,高知高等学校,高知県高知市北端町100
四国,高知,高校,清和女子高等学校,高知県南国市明見98
四国,高知,高校,高知学芸高等学校,高知県高知市槙山町11-12
四国,高知,高校,高知中央高等学校,高知県高知市大津乙324-1
四国,高知,高校,明徳義塾高等学校,高知県須崎市浦ノ内下中山160番地
四国,高知,高校,土佐塾高等学校,高知県高知市北中山85
四国,高知,高校,太平洋学園高等学校,高知県高知市栄田町1-3-8
九州・沖縄,福岡,中学,福岡教育大学附属福岡中学校,福岡県福岡市中央区西公園12-1
九州・沖縄,福岡,中学,福岡教育大学附属小倉中学校,福岡県北九州市小倉北区下富野3-12-1
九州・沖縄,福岡,中学,福岡教育大学附属久留米中学校,福岡県久留米市南1-3-1
九州・沖縄,福岡,中学,北九州市立早鞆中学校,福岡県北九州市門司区清見3丁目13-1
九州・沖縄,福岡,中学,北九州市立戸ノ上中学校,福岡県北九州市門司区寺内4-1-1
九州・沖縄,福岡,中学,北九州市立柳西中学校,福岡県北九州市門司区柳原町1-1
九州・沖縄,福岡,中学,北九州市立松ヶ江中学校,福岡県北九州市門司区大字畑2077
九州・沖縄,福岡,中学,北九州市立東郷中学校,福岡県北九州市門司区黒川西1-9-1
九州・沖縄,福岡,中学,北九州市立緑丘中学校,福岡県北九州市門司区緑ケ丘6-1
九州・沖縄,福岡,中学,北九州市立門司中学校,福岡県北九州市門司区丸山2丁目5番1号
九州・沖縄,福岡,中学,福岡県立門司学園中学校,福岡県北九州市門司区猿喰1462-2
九州・沖縄,福岡,中学,北九州市立向洋中学校,福岡県北九州市若松区小石本村町21-1
九州・沖縄,福岡,中学,北九州市立石峯中学校,福岡県北九州市若松区今光1丁目12番8号
九州・沖縄,福岡,中学,北九州市立洞北中学校,福岡県北九州市若松区大字竹並3087-1
九州・沖縄,福岡,中学,北九州市立高須中学校,福岡県北九州市若松区高須北1-1-1
九州・沖縄,福岡,中学,北九州市立若松中学校,福岡県北九州市若松区白山2-12-45
九州・沖縄,福岡,中学,北九州市立二島中学校,福岡県北九州市若松区二島4-5-1
九州・沖縄,福岡,中学,北九州市立中原中学校,福岡県北九州市戸畑区境川2丁目6番1号
九州・沖縄,福岡,中学,北九州市立大谷中学校,福岡県北九州市戸畑区東大谷1-9-1
九州・沖縄,福岡,中学,北九州市立高生中学校,福岡県北九州市戸畑区高峰1丁目6番1号
九州・沖縄,福岡,中学,北九州市立飛幡中学校,福岡県北九州市戸畑区小芝1丁目8-20
九州・沖縄,福岡,中学,北九州市立足立中学校,福岡県北九州市小倉北区萩崎町3番1号
九州・沖縄,福岡,中学,北九州市立霧丘中学校,福岡県北九州市小倉北区黒原3丁目17-1
九州・沖縄,福岡,中学,北九州市立菊陵中学校,福岡県北九州市小倉北区下富野1丁目2番1号
九州・沖縄,福岡,中学,北九州市立富野中学校,福岡県北九州市小倉北区常盤町8-1
九州・沖縄,福岡,中学,北九州市立白銀中学校,福岡県北九州市小倉北区白銀1-13-1
九州・沖縄,福岡,中学,北九州市立思永中学校,福岡県北九州市小倉北区大門1-5-1
九州・沖縄,福岡,中学,北九州市立篠崎中学校,福岡県北九州市小倉北区原町2丁目8番1号
九州・沖縄,福岡,中学,北九州市立板櫃中学校,福岡県北九州市小倉北区白萩町8-1
九州・沖縄,福岡,中学,北九州市立南小倉中学校,福岡県北九州市小倉北区高尾1丁目4番1号
九州・沖縄,福岡,中学,北九州市立企救中学校,福岡県北九州市小倉南区南若園町1-1
九州・沖縄,福岡,中学,北九州市立城南中学校,福岡県北九州市小倉南区富士見3丁目3番1号
九州・沖縄,福岡,中学,北九州市立曽根中学校,福岡県北九州市小倉南区中曽根2-13-1
九州・沖縄,福岡,中学,北九州市立菅生中学校,福岡県北九州市小倉南区徳吉南2丁目2番1号
九州・沖縄,福岡,中学,北九州市立東谷中学校,福岡県北九州市小倉南区木下499-1番地
九州・沖縄,福岡,中学,北九州市立志徳中学校,福岡県北九州市小倉南区企救丘4丁目4番1号
九州・沖縄,福岡,中学,北九州市立沼中学校,福岡県北九州市小倉南区沼緑町1-1-1
九州・沖縄,福岡,中学,北九州市立横代中学校,福岡県北九州市小倉南区横代北町3-5-1
九州・沖縄,福岡,中学,北九州市立湯川中学校,福岡県北九州市小倉南区湯川新町4-25-1
九州・沖縄,福岡,中学,北九州市立南曽根中学校,福岡県北九州市小倉南区上曽根5丁目12番1号
九州・沖縄,福岡,中学,北九州市立広徳中学校,福岡県北九州市小倉南区南方4-13-1
九州・沖縄,福岡,中学,北九州市立吉田中学校,福岡県北九州市小倉南区中吉田3-8-1
九州・沖縄,福岡,中学,北九州市立田原中学校,福岡県北九州市小倉南区田原5-1-1
九州・沖縄,福岡,中学,北九州市立守恒中学校,福岡県北九州市小倉南区葉山町3丁目3番10号
九州・沖縄,福岡,中学,北九州市立枝光台中学校,福岡県北九州市八幡東区枝光5-8-1
九州・沖縄,福岡,中学,北九州市立槻田中学校,福岡県北九州市八幡東区宮の町1-5-1
九州・沖縄,福岡,中学,北九州市立高見中学校,福岡県北九州市八幡東区高見4-4-1
九州・沖縄,福岡,中学,北九州市立大蔵中学校,福岡県北九州市八幡東区大蔵1丁目4番1号
九州・沖縄,福岡,中学,北九州市立中央中学校,福岡県北九州市八幡東区中央3-9-2
九州・沖縄,福岡,中学,北九州市立尾倉中学校,福岡県北九州市八幡東区尾倉3丁目10-1
九州・沖縄,福岡,中学,北九州市立花尾中学校,福岡県北九州市八幡東区桃園4丁目4番1号
九州・沖縄,福岡,中学,北九州市立黒崎中学校,福岡県北九州市八幡西区西鳴水1-1-1
九州・沖縄,福岡,中学,北九州市立熊西中学校,福岡県北九州市八幡西区山寺町4-1
九州・沖縄,福岡,中学,北九州市立穴生中学校,福岡県北九州市八幡西区萩原3-6-1
九州・沖縄,福岡,中学,北九州市立引野中学校,福岡県北九州市八幡西区別所町14-1
九州・沖縄,福岡,中学,北九州市立折尾中学校,福岡県北九州市八幡西区中須1-3-1
九州・沖縄,福岡,中学,北九州市立本城中学校,福岡県北九州市八幡西区本城東六丁目14-1
九州・沖縄,福岡,中学,北九州市立上津役中学校,福岡県北九州市八幡西区上上津役3-12-1
九州・沖縄,福岡,中学,北九州市立香月中学校,福岡県北九州市八幡西区香月中央5-6-1
